FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
4.510238524,0.855633616,0.833185434,0.878617346
4.511026103,0.855633616,0.833185434,0.878617346
4.511813681,0.855638683,0.833185434,0.878617346
4.512601260,0.855640233,0.833185434,0.878617346
4.513388839,0.855640233,0.833185434,0.878617346
4.514176418,0.855640233,0.833185434,0.878617346
4.514963996,0.855640233,0.833185434,0.878617346
4.515751575,0.855640233,0.833185434,0.878617346
4.516539154,0.855640233,0.833185434,0.878617346
4.517326733,0.855643690,0.833185434,0.878617346
4.518114311,0.855644584,0.833185434,0.878617346
4.518901890,0.855644584,0.833185434,0.878617346
4.519689469,0.855647087,0.833185434,0.878617346
4.520477048,0.855648816,0.833185434,0.878617346
4.521264626,0.855648816,0.833185434,0.878617346
4.522052205,0.855653048,0.833185434,0.878617346
4.522839784,0.855655491,0.833185434,0.878617346
4.523627363,0.855655491,0.833185434,0.878617346
4.524414941,0.855657220,0.833185434,0.878617346
4.525202520,0.855657220,0.833185434,0.878617346
4.525990099,0.855659783,0.833185434,0.878617346
4.526777678,0.855659783,0.833185434,0.878617346
4.527565257,0.855660796,0.833185434,0.878617346
4.528352835,0.855661511,0.833185434,0.878617346
4.529140414,0.855661511,0.833185434,0.878617346
4.529927993,0.855661511,0.833185434,0.878617346
4.530715572,0.855662346,0.833185434,0.878617346
4.531503150,0.855662346,0.833185434,0.878617346
4.532290729,0.855664849,0.833185434,0.878617346
4.533078308,0.855667353,0.833185434,0.878617346
4.533865887,0.855668187,0.833185434,0.878617346
4.534653465,0.855668187,0.833185434,0.878617346
4.535441044,0.855668187,0.833185434,0.878617346
4.536228623,0.855669916,0.833185434,0.878617346
4.537016202,0.855669916,0.833185434,0.878617346
4.537803780,0.855672419,0.833185434,0.878617346
4.538591359,0.855673194,0.833185434,0.878617346
4.539378938,0.855673194,0.833185434,0.878617346
4.540166517,0.855675042,0.833185434,0.878617346
4.540954095,0.855675876,0.833185434,0.878617346
4.541741674,0.855675876,0.833185434,0.878617346
4.542529253,0.855675876,0.833185434,0.878617346
4.543316832,0.855679214,0.833185434,0.878617346
4.544104410,0.855679214,0.833185434,0.878617346
4.544891989,0.855679214,0.833185434,0.878617346
4.545679568,0.855680048,0.833185434,0.878617346
4.546467147,0.855681717,0.833185434,0.878617346
4.547254725,0.855681717,0.833185434,0.878617346
4.548042304,0.855683267,0.833185434,0.878617346
4.548829883,0.855683267,0.833185434,0.878617346
4.549617462,0.855686545,0.833185434,0.878617346
4.550405041,0.855686545,0.833185434,0.878617346
4.551192619,0.855688214,0.833625197,0.878617346
4.551980198,0.855693698,0.833625197,0.878617346
4.552767777,0.855693698,0.833625197,0.878617346
4.553555356,0.855697155,0.833625197,0.878617346
4.554342934,0.855702937,0.833625197,0.878617346
4.555130513,0.855702937,0.833625197,0.878617346
4.555918092,0.855704665,0.833625197,0.878617346
4.556705671,0.855708718,0.833625197,0.878617346
4.557493249,0.855715573,0.833625197,0.879130423
4.558280828,0.855715573,0.833625197,0.879130423
4.559068407,0.855718017,0.833625197,0.879130423
4.559855986,0.855719745,0.833625197,0.879130423
4.560643564,0.855719745,0.833625197,0.879130423
4.561431143,0.855720580,0.833625197,0.879130423
4.562218722,0.855723083,0.833625197,0.879130423
4.563006301,0.855723083,0.833625197,0.879130423
4.563793879,0.855728149,0.833625197,0.879130423
4.564581458,0.855730712,0.833625197,0.879130423
4.565369037,0.855735719,0.833625197,0.879130423
4.566156616,0.855735719,0.833625197,0.879130423
4.566944194,0.855736494,0.833625197,0.879130423
4.567731773,0.855738997,0.833625197,0.879130423
4.568519352,0.855738997,0.833625197,0.879130423
4.569306931,0.855741560,0.833625197,0.879130423
4.570094509,0.855743289,0.833625197,0.879130423
4.570882088,0.855743289,0.833625197,0.879130423
4.571669667,0.855745733,0.833625197,0.879130423
4.572457246,0.855745733,0.833625197,0.879130423
4.573244824,0.855747461,0.833625197,0.879130423
4.574032403,0.855747461,0.833625197,0.879130423
4.574819982,0.855748296,0.833625197,0.879130423
4.575607561,0.855749071,0.833625197,0.879130423
4.576395140,0.855749071,0.833625197,0.879130423
4.577182718,0.855750024,0.833625197,0.879130423
4.577970297,0.855755568,0.833625197,0.879130423
4.578757876,0.855755568,0.833625197,0.879130423
4.579545455,0.855756402,0.833625197,0.879130423
4.580333033,0.855758071,0.833625197,0.879130423
4.581120612,0.855759740,0.833625197,0.879130423
4.581908191,0.855759740,0.833625197,0.879130423
4.582695770,0.855764866,0.833625197,0.879130423
4.583483348,0.855766475,0.833625197,0.879130423
4.584270927,0.855766475,0.833625197,0.879130423
4.585058506,0.855767250,0.833625197,0.879130423
4.585846085,0.855768919,0.833625197,0.879130423
4.586633663,0.855768919,0.833625197,0.879130423
4.587421242,0.855770767,0.833625197,0.879130423
4.588208821,0.855773330,0.833625197,0.879130423
4.588996400,0.855776370,0.833625197,0.879130423
4.589783978,0.855776370,0.833625197,0.879130423
4.590571557,0.855776370,0.833625197,0.879130423
4.591359136,0.855776370,0.833625197,0.879130423
4.592146715,0.855776370,0.833625197,0.879130423
4.592934293,0.855776370,0.833625197,0.879130423
4.593721872,0.855778217,0.833625197,0.879130423
4.594509451,0.855778217,0.833625197,0.879130423
4.595297030,0.855779052,0.833625197,0.879130423
4.596084608,0.855779052,0.833625197,0.879130423
4.596872187,0.855779886,0.833625197,0.879130423
4.597659766,0.855779886,0.833625197,0.879130423
4.598447345,0.855786622,0.833625197,0.879130423
4.599234923,0.855790913,0.833625197,0.879130423
4.600022502,0.855790913,0.833625197,0.879130423
4.600810081,0.855792522,0.833625197,0.879130423
4.601597660,0.855794907,0.833625197,0.879130423
4.602385239,0.855794907,0.833625197,0.879130423
4.603172817,0.855796516,0.833625197,0.879130423
4.603960396,0.855797350,0.833625197,0.879130423
4.604747975,0.855798244,0.833625197,0.879130423
4.605535554,0.855798244,0.833625197,0.879130423
4.606323132,0.855799079,0.833625197,0.879130423
4.607110711,0.855800807,0.833625197,0.879130423
4.607898290,0.855800807,0.833625197,0.879130423
4.608685869,0.855800807,0.833625197,0.879130423
4.609473447,0.855800807,0.833625197,0.879130423
4.610261026,0.855800807,0.833625197,0.879130423
4.611048605,0.855804205,0.833625197,0.879130423
4.611836184,0.855811954,0.833625197,0.879130423
4.612623762,0.855817020,0.833625197,0.879130423
4.613411341,0.855817020,0.833625197,0.879130423
4.614198920,0.855822861,0.833625197,0.879130423
4.614986499,0.855824530,0.833625197,0.879130423
4.615774077,0.855824530,0.833625197,0.879130423
4.616561656,0.855827034,0.833625197,0.879130423
4.617349235,0.855828822,0.833625197,0.879130423
4.618136814,0.855828822,0.833625197,0.879130423
4.618924392,0.855831325,0.833625197,0.879130423
4.619711971,0.855835438,0.833625197,0.879130423
4.620499550,0.855835438,0.833625197,0.879130423
4.621287129,0.855835438,0.833625197,0.879130423
4.622074707,0.855835438,0.833625197,0.879130423
4.622862286,0.855835438,0.833625197,0.879130423
4.623649865,0.855835438,0.833625197,0.879130423
4.624437444,0.855836332,0.833625197,0.879130423
4.625225023,0.855838835,0.833625197,0.879130423
4.626012601,0.855838835,0.833625197,0.879130423
4.626800180,0.855842054,0.833625197,0.879130423
4.627587759,0.855842888,0.833625197,0.879130423
4.628375338,0.855842888,0.833625197,0.879130423
4.629162916,0.855845392,0.833625197,0.879130423
4.629950495,0.855853736,0.833625197,0.879130423
4.630738074,0.855853736,0.833625197,0.879130423
4.631525653,0.855853736,0.833625197,0.879130423
4.632313231,0.855856180,0.833625197,0.879130423
4.633100810,0.855858743,0.833625197,0.879130423
4.633888389,0.855858743,0.833625197,0.879130423
4.634675968,0.855858743,0.833625197,0.879130423
4.635463546,0.855859637,0.833625197,0.879130423
4.636251125,0.855859637,0.833625197,0.879130423
4.637038704,0.855859637,0.833625197,0.879130423
4.637826283,0.855862200,0.833625197,0.879130423
4.638613861,0.855866969,0.833625197,0.879130423
4.639401440,0.855866969,0.833625197,0.879130423
4.640189019,0.855867684,0.833625197,0.879130423
4.640976598,0.855873585,0.833625197,0.879130423
4.641764176,0.855873585,0.833625197,0.879130423
4.642551755,0.855873585,0.833625197,0.879130423
4.643339334,0.855876803,0.833625197,0.879130423
4.644126913,0.855876803,0.833625197,0.879130423
4.644914491,0.855876803,0.833625197,0.879130423
4.645702070,0.855878532,0.833625197,0.879130423
4.646489649,0.855882645,0.833625197,0.879130423
4.647277228,0.855882645,0.833625197,0.879130423
4.648064806,0.855883479,0.833625197,0.879130423
4.648852385,0.855884314,0.833625197,0.879130423
4.649639964,0.855884314,0.833625197,0.879130423
4.650427543,0.855884314,0.833625197,0.879130423
4.651215122,0.855885148,0.833625197,0.879130423
4.652002700,0.855885148,0.833625197,0.879130423
4.652790279,0.855889320,0.833625197,0.879130423
4.653577858,0.855889320,0.833625197,0.879130423
4.654365437,0.855890155,0.833625197,0.879130423
4.655153015,0.855890155,0.833625197,0.879130423
4.655940594,0.855891943,0.833625197,0.879130423
4.656728173,0.855892837,0.833625197,0.879130423
4.657515752,0.855892837,0.833625197,0.879130423
4.658303330,0.855897307,0.833625197,0.879130423
4.659090909,0.855898917,0.833625197,0.879130423
4.659878488,0.855898917,0.833625197,0.879130423
4.660666067,0.855901480,0.833625197,0.879130423
4.661453645,0.855903208,0.833625197,0.879130423
4.662241224,0.855905771,0.833625197,0.879130423
4.663028803,0.855905771,0.833625197,0.879130423
4.663816382,0.855909050,0.833625197,0.879130423
4.664603960,0.855909050,0.833625197,0.879130423
4.665391539,0.855909050,0.833625197,0.879130423
4.666179118,0.855913281,0.833625197,0.879130423
4.666966697,0.855920255,0.833625197,0.879130423
4.667754275,0.855920255,0.833625197,0.879130423
4.668541854,0.855921924,0.833625197,0.879130423
4.669329433,0.855921924,0.833625197,0.879130423
4.670117012,0.855923653,0.833625197,0.879130423
4.670904590,0.855923653,0.833625197,0.879130423
4.671692169,0.855927169,0.833625197,0.879130423
4.672479748,0.855929673,0.833625197,0.879130423
4.673267327,0.855929673,0.833625197,0.879130423
4.674054905,0.855930567,0.833625197,0.879130423
4.674842484,0.855932355,0.833625197,0.879130423
4.675630063,0.855932355,0.833625197,0.879130423
4.676417642,0.855934918,0.833625197,0.879130423
4.677205221,0.855938375,0.833625197,0.879130423
4.677992799,0.855941653,0.833625197,0.879130423
4.678780378,0.855941653,0.833625197,0.879130423
4.679567957,0.855945945,0.833625197,0.879130423
4.680355536,0.855950177,0.833625197,0.879130423
4.681143114,0.855950177,0.833625197,0.879130423
4.681930693,0.855951071,0.833625197,0.879130423
4.682718272,0.855951071,0.833625197,0.879130423
4.683505851,0.855951071,0.833625197,0.879130423
4.684293429,0.855951905,0.833625197,0.879130423
4.685081008,0.855958104,0.833625197,0.879130423
4.685868587,0.855958104,0.833625197,0.879130423
4.686656166,0.855958104,0.833625197,0.879130423
4.687443744,0.855962873,0.833625197,0.879130423
4.688231323,0.855963767,0.833625197,0.879130423
4.689018902,0.855963767,0.833625197,0.879130423
4.689806481,0.855971277,0.833625197,0.879130423
4.690594059,0.855972111,0.833625197,0.879130423
4.691381638,0.855972111,0.833625197,0.879130423
4.692169217,0.855974674,0.833625197,0.879130423
4.692956796,0.855976403,0.833625197,0.879130423
4.693744374,0.855977237,0.833625197,0.879130423
4.694531953,0.855977237,0.833625197,0.879130423
4.695319532,0.855981290,0.833625197,0.879130423
4.696107111,0.855984747,0.833625197,0.879130423
4.696894689,0.855984747,0.833625197,0.879130423
4.697682268,0.855988920,0.833625197,0.879130423
4.698469847,0.855989754,0.833625197,0.879130423
4.699257426,0.855989754,0.833625197,0.879130423
4.700045005,0.855989754,0.833625197,0.879130423
4.700832583,0.855989754,0.833625197,0.879130423
4.701620162,0.855991483,0.833625197,0.879130423
4.702407741,0.855991483,0.833625197,0.879130423
4.703195320,0.855993986,0.833625197,0.879130423
4.703982898,0.855998099,0.833625197,0.879130423
4.704770477,0.855998099,0.833625197,0.879130423
4.705558056,0.856000662,0.833625197,0.879130423
4.706345635,0.856003165,0.833625197,0.879130423
4.707133213,0.856003165,0.833625197,0.879130423
4.707920792,0.856004894,0.833625197,0.879130423
4.708708371,0.856008947,0.833625197,0.879130423
4.709495950,0.856012404,0.833625197,0.879130423
4.710283528,0.856012404,0.833625197,0.879130423
4.711071107,0.856018186,0.833625197,0.879130423
4.711858686,0.856020808,0.833625197,0.879130423
4.712646265,0.856020808,0.833625197,0.879130423
4.713433843,0.856024861,0.833625197,0.879130423
4.714221422,0.856024861,0.833625197,0.879130423
4.715009001,0.856024861,0.833625197,0.879130423
4.715796580,0.856025696,0.833625197,0.879130423
4.716584158,0.856031001,0.833625197,0.879130423
4.717371737,0.856031775,0.833625197,0.879130423
4.718159316,0.856031775,0.833625197,0.879130423
4.718946895,0.856034398,0.833625197,0.879130423
4.719734473,0.856038630,0.833625197,0.879130423
4.720522052,0.856038630,0.833625197,0.879130423
4.721309631,0.856041133,0.833625197,0.879130423
4.722097210,0.856043637,0.833625197,0.879130423
4.722884788,0.856043637,0.833625197,0.879130423
4.723672367,0.856047094,0.833625197,0.879130423
4.724459946,0.856049716,0.833625197,0.879130423
4.725247525,0.856049716,0.833625197,0.879130423
4.726035104,0.856049716,0.833625197,0.879130423
4.726822682,0.856049716,0.833625197,0.879130423
4.727610261,0.856050551,0.833625197,0.879130423
4.728397840,0.856050551,0.833625197,0.879130423
4.729185419,0.856050551,0.833625197,0.879130423
4.729972997,0.856054723,0.833625197,0.879130423
4.730760576,0.856054723,0.833625197,0.879130423
4.731548155,0.856055677,0.833625197,0.879130423
4.732335734,0.856057346,0.833625197,0.879130423
4.733123312,0.856062353,0.833625197,0.879130423
4.733910891,0.856062353,0.833625197,0.879130423
4.734698470,0.856066525,0.833625197,0.879130423
4.735486049,0.856069922,0.833625197,0.879130423
4.736273627,0.856069922,0.833625197,0.879130423
4.737061206,0.856069922,0.833625197,0.879130423
4.737848785,0.856072366,0.833625197,0.879130423
4.738636364,0.856072366,0.833625197,0.879130423
4.739423942,0.856074691,0.833625197,0.879130423
4.740211521,0.856075525,0.833625197,0.879130423
4.740999100,0.856081545,0.833625197,0.879130423
4.741786679,0.856081545,0.833625197,0.879130423
4.742574257,0.856082261,0.833625197,0.879130423
4.743361836,0.856083155,0.833625197,0.879130423
4.744149415,0.856083155,0.833625197,0.879130423
4.744936994,0.856085598,0.833625197,0.879130423
4.745724572,0.856090665,0.833625197,0.879239023
4.746512151,0.856090665,0.833625197,0.879239023
4.747299730,0.856095791,0.833625197,0.879239023
4.748087309,0.856096625,0.833625197,0.879239023
4.748874887,0.856098354,0.833625197,0.879239023
4.749662466,0.856098354,0.833625197,0.879239023
4.750450045,0.856099963,0.833625197,0.879239023
4.751237624,0.856102407,0.833625197,0.879239023
4.752025203,0.856102407,0.833625197,0.879239023
4.752812781,0.856106699,0.833625197,0.879239023
4.753600360,0.856112540,0.833625197,0.879239023
4.754387939,0.856112540,0.833625197,0.879239023
4.755175518,0.856114268,0.833625197,0.879239023
4.755963096,0.856125832,0.833625197,0.879239023
4.756750675,0.856125832,0.833625197,0.879239023
4.757538254,0.856127501,0.833625197,0.879239023
4.758325833,0.856135011,0.833625197,0.879239023
4.759113411,0.856136620,0.833625197,0.879239023
4.759900990,0.856136620,0.833625197,0.879239023
4.760688569,0.856136620,0.833625197,0.879239023
4.761476148,0.856136620,0.833625197,0.879239023
4.762263726,0.856136620,0.833625197,0.879239023
4.763051305,0.856139183,0.833625197,0.879239023
4.763838884,0.856144249,0.834053576,0.879239023
4.764626463,0.856144249,0.834053576,0.879239023
4.765414041,0.856151879,0.834053576,0.879239023
4.766201620,0.856151879,0.834053576,0.879239023
4.766989199,0.856152713,0.834053576,0.879239023
4.767776778,0.856152713,0.834053576,0.879239023
4.768564356,0.856154442,0.834053576,0.879239023
4.769351935,0.856164575,0.834053576,0.879239023
4.770139514,0.856164575,0.834053576,0.879239023
4.770927093,0.856164575,0.834053576,0.879239023
4.771714671,0.856165409,0.834053576,0.879239023
4.772502250,0.856165409,0.834053576,0.879239023
4.773289829,0.856171370,0.834053576,0.879239023
4.774077408,0.856173933,0.834053576,0.879239023
4.774864986,0.856175661,0.834053576,0.879239023
4.775652565,0.856175661,0.834053576,0.879239023
4.776440144,0.856175661,0.834053576,0.879239023
4.777227723,0.856179118,0.834053576,0.879239023
4.778015302,0.856179118,0.834053576,0.879239023
4.778802880,0.856183350,0.834053576,0.879239023
4.779590459,0.856185079,0.834053576,0.879239023
4.780378038,0.856185079,0.834053576,0.879239023
4.781165617,0.856192648,0.834053576,0.879239023
4.781953195,0.856195986,0.834053576,0.879239023
4.782740774,0.856201887,0.834053576,0.879239023
4.783528353,0.856201887,0.834053576,0.879239023
4.784315932,0.856204331,0.834053576,0.879239023
4.785103510,0.856214225,0.834053576,0.879239023
4.785891089,0.856214225,0.834053576,0.879239023
4.786678668,0.856216788,0.834053576,0.879239023
4.787466247,0.856222928,0.834053576,0.879239023
4.788253825,0.856222928,0.834053576,0.879239023
4.789041404,0.856225491,0.834053576,0.879239023
4.789828983,0.856225491,0.834053576,0.879239023
4.790616562,0.856225491,0.834053576,0.879239023
